CASENUM,PERNO,VEHNO,AGE_H,SEX_H,SEAT_H,PERALC_H,WEIGHT,PER_TYPE,SEAT_POS,EJECT,SEX,HOSPITAL,PER_ALCH,LOCATN,REST_SYS,PER_DRUG,IMPAIRMT,ACTION,SAF_EQMT,AIRBAG,REGION,AGE,PJ,PSU,STR_VEH,EJECT_I
131242669,1,1,22,1,11,1,268.638,1,11,0,1,0,1,0,9,1,0,0,0,9,1,22,7,26,0,0
131242682,1,1,29,1,11,1,80.634,1,11,0,1,1,1,0,1,1,0,0,0,9,1,29,2,26,0,0
131242832,1,1,43,1,11,2,66.653,1,11,0,1,0,2,0,0,1,98,0,0,9,1,43,13,26,0,0
131242832,2,1,42,2,13,0,66.653,2,13,0,2,0,0,0,1,0,0,0,0,9,1,42,13,26,0,0
131242838,1,1,27,1,11,1,66.653,1,11,0,1,0,1,0,1,1,0,0,0,9,1,27,13,26,0,0
131242913,1,1,31,2,11,1,266.586,1,11,0,2,0,1,0,1,1,0,0,0,9,1,31,3,26,0,0
131242913,1,2,31,2,11,1,266.586,1,11,0,2,0,1,0,1,1,0,0,0,9,1,31,3,26,0,0
131243038,1,1,45,1,11,1,263.123,1,11,0,1,0,1,0,3,1,0,0,0,0,1,45,2,26,0,0
131243099,1,1,30,2,11,1,12.509,1,11,0,2,1,1,0,1,1,0,0,0,0,1,30,9,26,0,0
131243099,2,1,31,1,13,0,12.509,2,13,0,1,0,0,0,1,0,0,0,0,0,1,31,9,26,0,0
131243099,3,1,8,2,21,0,12.509,2,21,0,2,1,0,0,1,0,0,0,0,0,1,8,9,26,0,0
131243099,4,1,4,1,23,0,12.509,2,23,0,1,1,0,0,0,0,0,0,0,0,1,4,9,26,0,0
131243099,5,1,23,2,22,0,12.509,2,22,0,2,1,0,0,1,0,0,0,0,0,1,23,9,26,0,0
131243099,1,2,48,1,11,2,12.509,1,11,0,1,0,2,0,1,1,98,0,0,0,1,48,9,26,0,0
131243208,1,0,48,2,0,1,33.327,5,0,8,2,1,1,18,0,1,0,27,1,8,1,48,13,26,1,8
131243208,1,1,9,1,11,1,33.327,1,11,0,9,0,9,0,9,9,99,0,0,9,1,999,13,26,0,0
131243293,1,1,60,1,11,1,4.244,1,11,0,1,0,1,0,1,1,0,0,0,0,1,60,2,26,0,0
131243293,1,2,28,1,11,1,4.244,1,11,0,1,0,1,0,0,1,0,0,0,9,1,28,2,26,0,0
131243322,1,1,27,2,11,1,83.308,1,11,0,2,0,1,0,1,1,0,0,0,9,1,27,3,26,0,0
131243322,1,2,28,1,11,1,83.308,1,11,0,1,0,1,0,1,1,0,0,0,9,1,28,3,26,0,0
131243322,2,2,26,2,13,0,83.308,2,13,0,2,1,0,0,1,0,0,0,0,9,1,26,3,26,0,0
131243322,3,2,3,1,22,0,83.308,2,22,0,1,0,0,0,6,0,0,0,0,0,1,3,3,26,0,0
131243322,1,3,35,1,11,1,83.308,1,11,0,1,0,1,0,1,1,0,0,0,1,1,35,3,26,0,0
131243350,1,1,33,1,11,1,80.634,1,11,0,1,0,1,0,1,1,0,0,0,9,1,33,1,26,0,0
131243350,2,1,37,2,13,0,80.634,2,13,0,2,0,0,0,1,0,0,0,0,9,1,999,1,26,0,0
131243350,3,1,13,2,21,0,80.634,2,21,0,2,0,0,0,1,0,0,0,0,0,1,13,1,26,0,0
131243350,4,1,2,2,23,0,80.634,2,23,0,2,0,0,0,6,0,0,0,0,0,1,2,1,26,0,0
131243350,5,1,11,1,22,0,80.634,2,22,0,1,1,0,0,1,0,0,0,0,0,1,11,1,26,0,0
131243350,1,2,36,1,11,1,80.634,1,11,0,1,0,1,0,2,1,0,0,0,9,1,36,1,26,0,0
131243522,1,1,22,1,11,1,263.123,1,11,0,1,0,1,0,1,1,0,0,0,9,1,22,1,26,0,0
131243522,2,1,20,1,13,0,263.123,2,13,0,1,0,0,0,1,0,0,0,0,9,1,20,1,26,0,0
131243522,3,1,22,1,23,0,263.123,2,23,0,1,0,0,0,2,0,0,0,0,0,1,22,1,26,0,0
131243522,1,2,56,1,11,1,263.123,1,11,0,1,0,1,0,0,1,0,0,0,9,1,56,1,26,0,0
131243537,1,1,38,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,9,1,38,1,26,0,0
131243537,2,1,9,1,13,0,80.634,2,13,0,1,0,0,0,1,0,0,0,0,9,1,9,1,26,0,0
131243537,3,1,11,2,23,0,80.634,2,23,0,2,0,0,0,1,0,0,0,0,0,1,11,1,26,0,0
131243537,4,1,6,2,21,0,80.634,2,21,0,2,0,0,0,1,0,0,0,0,0,1,6,1,26,0,0
131243549,1,1,21,2,11,1,75.051,1,11,0,2,0,1,0,1,1,0,0,0,9,1,21,9,26,0,0
131243549,2,1,16,2,13,0,75.051,2,13,0,2,0,0,0,1,0,0,0,0,9,1,16,9,26,0,0
131243549,3,1,16,2,21,0,75.051,2,21,0,2,0,0,0,1,0,0,0,0,0,1,16,9,26,0,0
131243556,1,1,17,2,11,1,266.613,1,11,0,2,0,1,0,1,1,0,0,0,9,1,17,13,26,0,0
131243556,2,1,16,2,13,0,266.613,2,13,0,2,0,0,0,1,0,0,0,0,9,1,16,13,26,0,0
131243556,3,1,16,2,23,0,266.613,2,23,0,2,0,0,0,1,0,0,0,0,0,1,16,13,26,0,0
131243556,1,2,23,1,11,1,266.613,1,11,0,9,0,9,0,9,9,99,0,0,9,1,999,13,26,0,0
131243592,1,1,53,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,9,1,53,2,26,0,0
131243654,1,1,55,2,11,1,80.634,1,11,0,2,1,1,0,1,1,0,0,0,9,1,55,2,26,0,0
131243688,1,1,24,1,11,1,79.011,1,11,0,1,0,1,0,1,1,0,0,0,9,1,24,7,26,0,0
131243688,1,2,84,1,11,1,79.011,1,11,0,1,0,1,0,1,1,0,0,0,9,1,84,7,26,0,0
131243688,2,2,76,2,13,0,79.011,2,13,0,2,0,0,0,1,0,0,0,0,9,1,76,7,26,0,0
131243780,1,1,37,1,11,1,4.244,1,11,0,1,0,1,0,0,1,0,0,0,0,1,37,1,26,0,0
131243780,1,2,31,1,11,1,4.244,1,11,0,1,0,1,0,1,1,0,0,0,9,1,31,1,26,0,0
131243812,1,1,17,2,11,1,66.653,1,11,0,2,0,1,0,1,1,0,0,0,9,1,17,13,26,0,0
131243812,1,2,30,1,11,1,66.653,1,11,0,1,0,1,0,1,1,0,0,0,9,1,30,13,26,0,0
131243812,2,2,30,2,13,0,66.653,2,13,0,2,0,0,0,1,0,0,0,0,9,1,30,13,26,0,0
131244000,1,1,34,1,11,1,80.634,1,11,0,1,0,1,0,1,1,0,0,0,9,1,34,2,26,0,0
131244032,1,1,40,1,11,1,66.653,1,11,0,1,1,1,0,1,1,0,0,0,9,1,40,13,26,0,0
131244032,1,2,33,1,11,1,66.653,1,11,0,1,1,1,0,9,1,0,0,0,1,1,33,13,26,0,0
131244032,2,2,29,2,13,0,66.653,2,13,0,2,1,0,0,1,0,0,0,0,9,1,29,13,26,0,0
131244036,1,1,32,1,11,1,66.653,1,11,0,1,0,1,0,1,1,0,0,0,9,1,32,13,26,0,0
131244036,2,1,25,2,13,0,66.653,2,13,0,2,0,0,0,1,0,0,0,0,9,1,25,13,26,0,0
131244036,3,1,45,1,21,0,66.653,2,21,0,1,0,0,0,1,0,0,0,0,0,1,45,13,26,0,0
131244036,1,2,36,2,11,1,66.653,1,11,0,2,0,1,0,1,1,0,0,0,9,1,36,13,26,0,0
131244082,1,1,22,1,11,1,83.308,1,11,0,1,0,1,0,1,1,0,0,0,9,1,22,3,26,0,0
131244082,2,1,18,2,13,0,83.308,2,13,0,2,0,0,0,1,0,0,0,0,9,1,18,3,26,0,0
131244082,1,2,20,1,11,1,83.308,1,11,0,9,0,9,0,9,9,0,0,0,9,1,999,3,26,0,0
131244187,1,1,29,2,11,1,66.653,1,11,0,2,0,1,0,1,1,0,0,0,9,1,29,13,26,0,0
131244305,1,1,76,1,11,1,80.634,1,11,0,1,1,1,0,1,1,0,0,0,9,1,76,1,26,0,0
131244305,1,2,22,2,11,1,80.634,1,11,0,2,1,1,0,1,1,0,0,0,9,1,22,1,26,0,0
131244499,1,1,38,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,9,1,38,1,26,0,0
131244499,2,1,5,2,21,0,80.634,2,21,0,2,0,0,0,6,0,0,0,0,0,1,5,1,26,0,0
131244499,3,1,0,1,23,0,80.634,2,23,0,1,0,0,0,6,0,0,0,0,0,1,0,1,26,0,0
131244499,1,2,50,2,11,1,80.634,1,11,0,2,0,1,0,9,1,0,0,0,9,1,999,1,26,0,0
131244549,1,1,29,2,11,1,266.613,1,11,0,2,0,1,0,1,1,0,0,0,9,1,29,13,26,0,0
131244549,2,1,3,2,21,0,266.613,2,21,0,2,0,0,0,1,0,0,0,0,0,1,3,13,26,0,0
131244839,1,1,30,1,11,1,268.638,1,11,0,1,0,1,0,9,1,0,0,0,9,1,30,7,26,0,0
131244839,1,2,36,1,11,1,268.638,1,11,0,1,0,1,0,9,1,0,0,0,9,1,36,7,26,0,0
131244914,1,1,24,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,9,1,24,1,26,0,0
131244914,1,2,33,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,9,1,33,1,26,0,0
131245149,1,1,66,1,11,1,80.634,1,11,0,1,0,1,0,1,1,2,0,0,9,1,66,2,26,0,0
131245308,1,1,39,1,11,1,66.653,1,11,0,1,0,1,0,1,1,0,0,0,9,1,39,13,26,0,0
131245308,1,2,69,2,11,1,66.653,1,11,0,2,0,1,0,1,1,0,0,0,9,1,69,13,26,0,0
131245366,1,1,51,1,11,1,66.653,1,11,0,1,0,1,0,1,1,0,0,0,0,1,51,13,26,0,0
131245538,1,1,44,2,11,1,268.638,1,11,0,2,0,1,0,1,1,0,0,0,0,1,44,7,26,0,0
131245538,2,1,35,2,51,0,268.638,2,51,0,2,0,0,0,2,0,0,0,0,0,1,35,7,26,0,0
131245538,3,1,33,1,51,0,268.638,2,51,0,1,0,0,0,2,0,0,0,0,0,1,33,7,26,0,0
131245538,4,1,32,1,51,0,268.638,2,51,0,1,0,0,0,2,0,0,0,0,0,1,32,7,26,0,0
131245538,5,1,32,2,51,0,268.638,2,51,0,2,0,0,0,2,0,0,0,0,0,1,32,7,26,0,0
131245538,6,1,32,1,51,0,268.638,2,51,0,1,0,0,0,2,0,0,0,0,0,1,32,7,26,0,0
131245538,1,2,73,2,11,1,268.638,1,11,0,2,0,1,0,1,1,0,0,0,9,1,73,7,26,0,0
131245708,1,1,46,2,11,1,79.011,1,11,0,2,0,1,0,1,1,0,0,0,9,1,46,7,26,0,0
131245708,2,1,13,1,13,0,79.011,2,13,0,1,0,0,0,1,0,0,0,0,9,1,13,7,26,0,0
131245708,3,1,9,1,23,0,79.011,2,23,0,1,0,0,0,1,0,0,0,0,0,1,9,7,26,0,0
131245708,1,2,48,2,11,1,79.011,1,11,0,2,0,1,0,1,1,0,0,0,9,1,48,7,26,0,0
131245771,1,1,49,1,11,1,266.613,1,11,0,1,0,1,0,1,1,0,0,0,9,1,49,13,26,0,0
131245771,1,2,18,1,11,0,266.613,1,11,8,1,0,9,0,0,9,99,0,0,0,1,999,13,26,0,8
131245771,2,2,23,2,12,0,266.613,2,12,8,2,0,0,0,0,0,0,0,0,0,1,999,13,26,0,8
131245799,1,1,86,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,9,1,86,1,26,0,0
131245799,1,2,34,1,11,1,80.634,1,11,0,1,0,1,0,1,1,0,0,0,9,1,34,1,26,0,0
131245846,1,1,18,1,11,1,80.634,1,11,0,1,0,1,0,1,1,0,0,0,9,1,18,2,26,0,0
131245846,1,2,26,1,11,1,80.634,1,11,0,1,1,1,0,1,1,0,0,0,9,1,26,2,26,0,0
131245980,1,1,18,1,11,1,266.613,1,11,0,1,0,1,0,1,1,0,0,0,9,1,18,13,26,0,0
131245980,2,1,18,1,13,0,266.613,2,13,0,1,0,0,0,1,0,0,0,0,9,1,18,13,26,0,0
131245980,3,1,18,1,23,0,266.613,2,23,0,1,0,0,0,0,0,0,0,0,0,1,18,13,26,0,0
131246074,1,1,57,1,11,1,268.638,1,11,0,1,0,1,0,1,1,0,0,0,9,1,57,7,26,0,0
131246112,1,1,40,2,11,1,83.308,1,11,0,2,1,1,0,1,1,0,0,0,9,1,40,3,26,0,0
131246112,2,1,3,2,22,0,83.308,2,22,0,2,1,0,0,6,0,0,0,0,0,1,3,3,26,0,0
131246112,1,2,19,1,11,1,83.308,1,11,0,1,0,1,0,1,1,0,0,0,9,1,19,3,26,0,0
131246112,2,2,17,2,13,0,83.308,2,13,0,2,1,0,0,1,0,0,0,0,9,1,17,3,26,0,0
131246170,1,1,19,1,11,1,66.653,1,11,0,1,0,1,0,1,1,0,0,0,9,1,19,13,26,0,0
131246219,1,1,41,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,9,1,41,1,26,0,0
131246219,1,2,51,1,11,1,80.634,1,11,0,1,0,1,0,1,1,0,0,0,9,1,51,1,26,0,0
131246519,1,1,50,2,11,1,79.011,1,11,0,2,0,1,0,1,1,0,0,0,1,1,50,7,26,0,0
131246519,2,1,1,1,13,0,79.011,2,13,0,1,0,0,0,6,0,0,0,0,9,1,1,7,26,0,0
131246519,1,2,45,2,11,1,79.011,1,11,0,2,0,1,0,1,1,0,0,0,9,1,45,7,26,0,0
131246519,2,2,10,1,22,0,79.011,2,22,0,1,0,0,0,2,0,0,0,0,0,1,10,7,26,0,0
131246612,1,1,20,1,11,1,66.653,1,11,0,1,1,1,0,1,1,0,0,0,9,1,20,13,26,0,0
131246612,1,2,24,1,11,1,66.653,1,11,0,1,0,1,0,1,1,0,0,0,9,1,24,13,26,0,0
131246614,1,1,20,2,11,1,66.653,1,11,0,2,0,1,0,1,1,0,0,0,9,1,20,13,26,0,0
131246614,2,1,18,1,13,0,66.653,2,13,0,1,0,0,0,1,0,0,0,0,9,1,18,13,26,0,0
131246614,3,1,17,2,21,0,66.653,2,21,0,2,0,0,0,1,0,0,0,0,0,1,17,13,26,0,0
131246614,4,1,17,2,22,0,66.653,2,22,0,2,0,0,0,2,0,0,0,0,0,1,17,13,26,0,0
131246614,5,1,16,1,23,0,66.653,2,23,0,1,0,0,0,1,0,0,0,0,0,1,16,13,26,0,0
131246614,1,2,19,2,11,1,66.653,1,11,0,2,0,1,0,1,1,0,0,0,9,1,19,13,26,0,0
131246816,1,1,27,1,11,1,79.011,1,11,0,1,0,1,0,1,1,0,0,0,9,1,27,7,26,0,0
131246816,1,2,34,1,11,1,79.011,1,11,0,1,0,1,0,1,1,0,0,0,9,1,34,7,26,0,0
131246818,1,1,24,1,11,1,268.638,1,11,0,1,0,1,0,3,1,0,0,0,0,1,24,7,26,0,0
131246818,1,2,21,2,11,1,268.638,1,11,0,2,0,1,0,3,1,0,0,0,9,1,21,7,26,0,0
131246924,1,1,31,1,11,1,266.586,1,11,0,1,0,1,0,1,1,0,0,0,9,1,31,3,26,0,0
131246924,2,1,38,1,13,0,266.586,2,13,0,1,0,0,0,1,0,0,0,0,9,1,38,3,26,0,0
131246992,1,1,85,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,9,1,85,1,26,0,0
131246992,1,2,88,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,9,1,88,1,26,0,0
131246992,2,2,91,1,13,0,80.634,2,13,0,1,0,0,0,1,0,0,0,0,9,1,91,1,26,0,0
131247142,1,1,23,2,11,1,4.244,1,11,0,2,0,1,0,1,1,0,0,0,9,1,23,1,26,0,0
131247142,1,2,62,1,11,1,4.244,1,11,0,1,0,1,0,9,1,0,0,0,0,1,62,1,26,0,0
131247219,1,1,23,1,11,1,25.464,1,11,0,1,0,1,0,1,1,0,0,0,0,1,23,2,26,0,0
131247219,1,2,26,1,11,1,25.464,1,11,8,1,0,1,0,0,1,0,0,0,0,1,26,2,26,0,8
131247260,1,1,16,1,11,1,268.638,1,11,0,1,0,1,0,1,1,0,0,0,9,1,16,7,26,0,0
131247260,1,2,19,2,11,1,268.638,1,11,0,2,0,1,0,1,1,0,0,0,9,1,19,7,26,0,0
131247260,2,2,20,2,13,0,268.638,2,13,0,2,0,0,0,1,0,0,0,0,9,1,20,7,26,0,0
131247276,1,1,17,1,11,1,66.653,1,11,0,1,0,1,0,1,1,0,0,0,0,1,17,13,26,0,0
131247276,1,2,17,2,11,1,66.653,1,11,0,2,0,1,0,1,1,0,0,0,0,1,17,13,26,0,0
131247350,1,1,32,1,11,1,4.244,1,11,0,1,0,1,0,1,1,0,0,0,1,1,32,1,26,0,0
131247389,1,1,19,1,11,1,80.634,1,11,0,1,0,1,0,1,1,0,0,0,0,1,19,2,26,0,0
131247517,1,1,19,1,11,1,83.308,1,11,0,1,0,1,0,1,1,0,0,0,0,1,19,3,26,0,0
131247549,1,1,21,1,11,1,266.613,1,11,0,1,0,1,0,1,1,0,0,0,9,1,21,13,26,0,0
131247731,1,1,17,2,11,1,263.123,1,11,0,2,0,1,0,1,1,0,0,0,9,1,17,1,26,0,0
131247731,2,1,17,1,13,0,263.123,2,13,0,1,0,0,0,1,0,0,0,0,9,1,17,1,26,0,0
131247731,3,1,14,2,21,0,263.123,2,21,0,2,0,0,0,1,0,0,0,0,0,1,14,1,26,0,0
131247731,4,1,17,2,23,0,263.123,2,23,0,2,0,0,0,1,0,0,0,0,0,1,17,1,26,0,0
131247731,1,2,18,1,11,1,263.123,1,11,0,1,0,1,0,1,1,0,0,0,9,1,18,1,26,0,0
131247731,2,2,15,2,13,0,263.123,2,13,0,2,0,0,0,1,0,0,0,0,9,1,15,1,26,0,0
131247731,3,2,15,2,23,0,263.123,2,23,0,2,0,0,0,1,0,0,0,0,0,1,15,1,26,0,0
131247796,1,1,19,1,11,1,80.634,1,11,0,9,0,9,0,9,9,99,0,0,9,1,999,2,26,0,0
131248004,1,1,32,2,11,1,80.634,1,11,0,2,1,1,0,0,1,0,0,0,9,1,32,1,26,0,0
131248004,1,2,21,1,11,1,80.634,1,11,0,1,1,1,0,0,1,0,0,0,9,1,21,1,26,0,0
131248108,1,1,49,2,11,1,83.308,1,11,0,2,0,1,0,1,1,0,0,0,9,1,49,3,26,0,0
131248108,2,1,38,2,13,0,83.308,2,13,0,2,0,0,0,1,0,0,0,0,9,1,38,3,26,0,0
131248108,1,2,40,2,11,1,83.308,1,11,0,2,1,1,0,1,1,0,0,0,9,1,40,3,26,0,0
131248151,1,0,11,1,0,1,31.604,6,0,8,1,1,1,12,0,1,0,7,1,8,1,11,7,26,1,8
131248151,1,1,59,1,11,1,31.604,1,11,0,1,0,1,0,1,1,0,0,0,9,1,59,7,26,0,0
131248151,2,1,75,2,13,0,31.604,2,13,0,2,0,0,0,1,0,0,0,0,9,1,75,7,26,0,0
131248209,1,1,51,2,11,1,33.327,1,11,0,2,1,1,0,1,1,0,0,0,9,1,51,13,26,0,0
131248209,1,2,25,1,11,1,33.327,1,11,0,1,0,1,0,1,1,0,0,0,9,1,25,13,26,0,0
131248209,2,2,16,1,13,0,33.327,2,13,0,1,0,0,0,1,0,0,0,0,9,1,16,13,26,0,0
131248220,1,1,29,1,11,1,4.244,1,11,0,1,1,1,0,2,1,0,0,0,0,1,29,1,26,0,0
131248220,1,2,24,2,11,1,4.244,1,11,0,2,1,1,0,1,1,0,0,0,1,1,24,1,26,0,0
131248399,1,1,60,1,11,1,83.308,1,11,0,1,0,1,0,1,1,0,0,0,9,1,60,3,26,0,0
131248399,1,2,70,1,11,1,83.308,1,11,0,1,0,1,0,1,1,0,0,0,9,1,70,3,26,0,0
131248529,1,1,45,1,11,1,66.653,1,11,0,1,1,1,0,1,1,0,0,0,9,1,45,13,26,0,0
131248529,1,2,37,2,11,1,66.653,1,11,0,2,0,1,0,1,1,0,0,0,9,1,37,13,26,0,0
131248695,1,1,24,2,11,1,75.051,1,11,0,2,0,1,0,1,1,0,0,0,9,1,24,9,26,0,0
131248695,1,2,53,1,11,1,75.051,1,11,0,1,0,1,0,1,1,0,0,0,9,1,53,9,26,0,0
131248824,1,1,47,2,11,1,80.634,1,11,0,2,1,1,0,1,1,0,0,0,9,1,47,2,26,0,0
131248824,1,2,25,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,9,1,25,2,26,0,0
131248973,1,1,28,1,11,1,15.802,1,11,0,1,0,1,0,9,1,0,0,0,0,1,28,7,26,0,0
131248973,1,2,52,2,11,1,15.802,1,11,0,2,1,1,0,9,1,0,0,0,9,1,52,7,26,0,0
131249069,1,1,35,1,11,1,268.638,1,11,0,1,0,1,0,1,1,0,0,0,9,1,35,7,26,0,0
131249079,1,1,43,2,11,1,79.011,1,11,0,2,0,1,0,9,1,0,0,0,9,1,43,7,26,0,0
131249079,2,1,13,1,13,0,79.011,2,13,0,1,0,0,0,9,0,0,0,0,9,1,13,7,26,0,0
131249079,1,2,51,1,11,1,79.011,1,11,0,1,0,1,0,9,1,0,0,0,9,1,51,7,26,0,0
131249079,2,2,44,2,13,0,79.011,2,13,0,2,0,0,0,9,0,0,0,0,9,1,44,7,26,0,0
131249191,1,1,18,1,11,1,80.634,1,11,0,1,0,1,0,0,1,0,0,0,0,1,18,1,26,0,0
131249191,1,2,26,1,11,1,80.634,1,11,0,1,0,1,0,1,1,0,0,0,9,1,26,1,26,0,0
131249191,2,2,38,1,13,0,80.634,2,13,0,1,0,0,0,1,0,0,0,0,9,1,38,1,26,0,0
131249191,3,2,41,2,21,0,80.634,2,21,0,2,0,0,0,1,0,0,0,0,0,1,41,1,26,0,0
131249191,4,2,20,2,23,0,80.634,2,23,0,2,0,0,0,1,0,0,0,0,0,1,20,1,26,0,0
131249225,1,1,35,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,9,1,35,1,26,0,0
131249225,2,1,4,1,21,0,80.634,2,21,0,1,0,0,0,1,0,0,0,0,0,1,4,1,26,0,0
131249225,1,2,41,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,1,1,41,1,26,0,0
131249225,2,2,18,2,13,0,80.634,2,13,0,2,0,0,0,1,0,0,0,0,1,1,18,1,26,0,0
131249253,1,1,22,1,11,1,80.634,1,11,0,1,0,1,0,1,1,0,0,0,1,1,22,1,26,0,0
131249253,1,2,47,2,11,1,80.634,1,11,0,2,1,1,0,1,1,0,0,0,9,1,47,1,26,0,0
131249253,1,3,54,1,11,1,80.634,1,11,0,1,0,1,0,1,1,0,0,0,9,1,54,1,26,0,0
131249271,1,1,66,2,11,1,75.051,1,11,0,2,0,1,0,3,1,0,0,0,9,1,66,9,26,0,0
131249271,1,2,23,1,11,1,75.051,1,11,0,1,0,1,0,3,1,0,0,0,9,1,23,9,26,0,0
131249287,1,1,39,2,11,1,66.653,1,11,0,2,1,1,0,1,1,0,0,0,1,1,39,13,26,0,0
131249287,2,1,8,2,31,0,66.653,2,38,0,2,0,0,0,1,0,0,0,0,0,1,8,13,26,0,0
131249289,1,1,18,1,11,1,266.613,1,11,0,1,0,1,0,1,1,0,0,0,9,1,18,13,26,0,0
131249289,2,1,19,1,13,0,266.613,2,13,0,1,0,0,0,1,0,0,0,0,9,1,19,13,26,0,0
131249393,1,1,29,2,11,1,268.638,1,11,0,2,0,1,0,1,1,0,0,0,9,1,29,7,26,0,0
131249393,1,2,65,1,11,1,268.638,1,11,0,1,0,1,0,1,1,0,0,0,9,1,65,7,26,0,0
131249470,1,1,32,2,11,1,66.653,1,11,0,2,0,1,0,1,1,0,0,0,9,1,32,13,26,0,0
131249470,1,2,44,1,11,1,66.653,1,11,0,1,0,1,0,1,1,0,0,0,0,1,44,13,26,0,0
131249470,2,2,13,1,13,0,66.653,2,13,0,1,0,0,0,1,0,0,0,0,0,1,13,13,26,0,0
131249470,3,2,7,1,21,0,66.653,2,21,0,1,0,0,0,2,0,0,0,0,0,1,7,13,26,0,0
131249510,1,1,26,1,11,1,263.123,1,11,0,1,0,1,0,1,1,0,0,0,0,1,26,1,26,0,0
131249510,1,2,34,1,11,1,263.123,1,11,0,1,0,1,0,1,1,0,0,0,9,1,34,1,26,0,0
131249559,1,1,36,1,11,1,79.011,1,11,0,1,0,1,0,1,1,0,0,0,1,1,36,7,26,0,0
131249559,2,1,42,2,13,0,79.011,2,13,0,2,0,0,0,1,0,0,0,0,1,1,42,7,26,0,0
131249559,3,1,5,2,21,0,79.011,2,21,0,2,0,0,0,1,0,0,0,0,0,1,5,7,26,0,0
131249559,4,1,7,2,33,0,79.011,2,39,0,2,0,0,0,1,0,0,0,0,0,1,7,7,26,0,0
131249563,1,1,24,1,11,1,268.638,1,11,0,1,0,1,0,1,1,0,0,0,9,1,24,7,26,0,0
131249563,1,2,43,1,11,1,268.638,1,11,8,1,1,1,0,5,1,0,0,0,0,1,43,7,26,0,8
131249608,1,1,22,1,11,1,75.051,1,11,0,1,1,1,0,3,1,0,0,0,9,1,22,9,26,0,0
131249608,1,2,40,2,11,1,75.051,1,11,0,2,1,1,0,3,1,0,0,0,1,1,40,9,26,0,0
131249608,2,2,69,2,13,0,75.051,2,13,0,2,1,0,0,3,0,0,0,0,1,1,69,9,26,0,0
131249612,1,1,46,2,11,1,262.679,1,11,0,2,0,1,0,0,1,0,0,0,9,1,46,9,26,0,0
131249612,1,2,75,1,11,1,262.679,1,11,0,1,1,1,0,1,1,0,0,0,9,1,75,9,26,0,0
131249612,2,2,87,2,13,0,262.679,2,13,0,2,1,0,0,1,0,0,0,0,9,1,87,9,26,0,0
131249612,1,3,46,1,11,1,262.679,1,11,0,1,0,1,0,1,1,0,0,0,9,1,46,9,26,0,0
131249686,1,1,43,2,11,1,4.244,1,11,0,2,0,1,0,2,1,0,0,0,0,1,43,1,26,0,0
131249686,1,2,31,1,11,1,4.244,1,11,0,1,0,1,0,1,1,0,0,0,9,1,31,1,26,0,0
131249686,2,2,50,1,13,0,4.244,2,13,0,1,0,0,0,1,0,0,0,0,9,1,999,1,26,0,0
131249881,1,1,20,2,11,1,83.308,1,11,0,2,1,1,0,1,1,0,0,0,9,1,20,3,26,0,0
131249881,1,2,42,1,11,1,83.308,1,11,0,1,0,1,0,1,1,0,0,0,9,1,42,3,26,0,0
131249881,2,2,20,1,13,0,83.308,2,13,0,1,0,0,0,1,0,0,0,0,9,1,20,3,26,0,0
131249881,1,3,22,2,11,1,83.308,1,11,0,9,0,9,0,9,9,99,0,0,9,1,999,3,26,0,0
131249909,1,1,33,1,11,1,266.586,1,11,0,1,0,1,0,1,1,0,0,0,9,1,33,3,26,0,0
131249909,2,1,38,2,13,0,266.586,2,13,0,2,0,0,0,1,0,0,0,0,9,1,38,3,26,0,0
131249951,1,1,26,1,11,1,79.011,1,11,0,1,0,1,0,1,1,0,0,0,1,1,26,7,26,0,0
131250003,1,1,77,2,11,1,263.123,1,11,0,2,0,1,0,1,1,0,0,0,9,1,77,2,26,0,0
131250003,1,2,18,1,11,1,263.123,1,11,0,1,0,1,0,1,1,0,0,0,9,1,18,2,26,0,0
131250003,2,2,31,1,13,0,263.123,2,13,0,1,0,0,0,1,0,0,0,0,9,1,31,2,26,0,0
131250283,1,1,18,1,11,1,263.123,1,11,0,1,0,1,0,2,1,0,0,0,9,1,18,1,26,0,0
131250283,1,2,37,2,11,1,263.123,1,11,0,2,0,1,0,2,1,0,0,0,9,1,37,1,26,0,0
131250357,1,1,56,2,11,1,80.634,1,11,0,2,0,1,0,1,1,0,0,0,1,1,56,2,26,0,0
131250366,1,1,54,1,11,1,266.586,1,11,0,1,0,1,0,1,1,0,0,0,9,1,54,3,26,0,0
131250366,1,2,71,2,11,1,266.586,1,11,0,2,0,1,0,1,1,0,0,0,9,1,71,3,26,0,0
